
@relation house-prices

@attribute num_quartos numeric
@attribute tamanho numeric
@attribute idade numeric
@attribute preco numeric

@data
1, 95, 19, 89607
2, 203, 11, 401768
2, 236, 4, 462166
1, 193, 5, 183049
3, 104, 21, 299573
1, 290, 13, 280008
4, 227, 16, 898225
5, 244, 6, 1221763
4, 266, 17, 1058279
4, 195, 7, 767855
2, 126, 11, 236815
2, 142, 17, 271453
1, 188, 20, 179789
1, 284, 26, 269699
4, 282, 1, 1123115
2, 144, 28, 272136
4, 93, 25, 351524
1, 180, 9, 178945
5, 149, 14, 733992
4, 135, 11, 529005
4, 102, 15, 406168
3, 292, 26, 861304
2, 170, 20, 326126
3, 59, 25, 158377
3, 257, 12, 756907
4, 86, 28, 321559
1, 66, 17, 62375
3, 98, 0, 286111
4, 297, 21, 1183201
2, 161, 28, 315023
3, 164, 2, 487473
4, 168, 26, 651586
2, 273, 28, 535239
4, 150, 29, 583534
3, 278, 11, 826964
1, 74, 6, 75809
2, 262, 28, 515412
3, 125, 27, 358243
5, 96, 15, 463359
3, 133, 1, 392115
2, 193, 21, 373994
2, 56, 11, 101859
3, 256, 13, 758591
5, 114, 17, 562002
1, 235, 29, 214376
3, 182, 22, 539345
5, 145, 8, 730939
1, 114, 4, 105892
4, 267, 12, 1061731
4, 150, 27, 586256
4, 286, 24, 1130412
2, 269, 11, 541246
4, 159, 28, 621818
4, 92, 15, 354348
3, 273, 7, 818973
4, 121, 27, 463677
4, 166, 29, 650611
2, 241, 14, 467607
3, 78, 2, 223654
4, 246, 12, 968808
5, 250, 30, 1225537
2, 231, 24, 447194
1, 95, 13, 96329
3, 212, 22, 629277
5, 224, 5, 1124832
4, 52, 6, 202341
3, 111, 2, 330361
5, 239, 15, 1197183
4, 258, 0, 1031123
3, 150, 14, 442275
1, 92, 30, 71114
2, 112, 12, 212246
5, 74, 11, 356227
5, 233, 21, 1156415
1, 194, 6, 182292
2, 66, 11, 125929
5, 85, 8, 424136
1, 150, 7, 149260
4, 103, 24, 398203
3, 54, 13, 150693
2, 166, 7, 331083
3, 296, 4, 880453
5, 194, 12, 967483
3, 132, 6, 401010
1, 143, 19, 124257
3, 52, 8, 144135
1, 88, 8, 75691
3, 290, 15, 862512
1, 270, 19, 252751
1, 163, 8, 168093
3, 205, 30, 608265
3, 234, 17, 694103
3, 275, 27, 820399
2, 245, 8, 481152
4, 185, 28, 721635
2, 246, 15, 482578
1, 62, 9, 62295
5, 293, 11, 1456665
1, 288, 21, 281573
2, 109, 25, 202370
4, 206, 27, 819678
5, 289, 8, 1446800
4, 175, 3, 694925
3, 145, 7, 434737
2, 83, 1, 173850
5, 109, 20, 542772
4, 274, 28, 1079155
5, 252, 17, 1250599
2, 257, 12, 505876
4, 188, 20, 751154
2, 82, 13, 163589
1, 188, 26, 182330
5, 187, 26, 927081
4, 299, 13, 1198291
4, 239, 22, 949805
5, 281, 26, 1395485
4, 93, 21, 368897
4, 213, 23, 833992
4, 257, 12, 1016175
2, 211, 0, 424837
3, 72, 27, 208599
5, 106, 30, 513654
1, 247, 0, 253184
3, 88, 18, 253340
5, 75, 10, 366125
1, 140, 14, 137797
1, 286, 17, 280764
2, 105, 17, 200257
1, 202, 11, 188938
3, 202, 26, 586991
1, 156, 4, 156656
2, 128, 24, 243596
3, 182, 21, 526570
3, 224, 27, 655744
2, 155, 24, 302837
4, 268, 17, 1064289
2, 297, 22, 587069
5, 176, 24, 860728
4, 50, 18, 194403
2, 130, 23, 241810
1, 94, 11, 92049
3, 109, 30, 310215
2, 210, 17, 420260
1, 254, 26, 242384
2, 74, 13, 137635
1, 65, 9, 50695
1, 195, 22, 186439
3, 146, 12, 428778
3, 289, 3, 875269
5, 59, 28, 276244
2, 82, 23, 162193
2, 133, 24, 257467
1, 137, 5, 137753
3, 78, 23, 220178
1, 160, 3, 167105
4, 205, 21, 816352
1, 187, 25, 181739
1, 291, 13, 284092
4, 163, 0, 652265
1, 229, 4, 235033
3, 145, 0, 439865
1, 172, 11, 167858
5, 266, 4, 1332916
1, 84, 8, 70315
1, 93, 14, 92771
3, 113, 17, 326791
5, 131, 7, 651347
3, 93, 21, 267242
3, 52, 24, 152364
1, 111, 10, 106287
4, 250, 23, 993927
5, 185, 4, 918151
2, 102, 24, 185020
1, 90, 27, 77497
1, 287, 29, 266706
2, 252, 2, 507526
1, 295, 29, 275485
1, 230, 28, 209605
5, 258, 10, 1284418
4, 126, 18, 495614
2, 159, 12, 303445
1, 227, 11, 212241
2, 183, 25, 343995
2, 232, 26, 460943
4, 216, 8, 861119
2, 135, 21, 252147
5, 102, 23, 499507
4, 289, 14, 1140867
2, 235, 25, 452327
2, 236, 12, 456798
2, 63, 14, 126299
4, 276, 5, 1099748
3, 280, 18, 836493
2, 278, 20, 538289
5, 173, 0, 864896
5, 142, 13, 702509
3, 198, 20, 578163
1, 112, 26, 97138
3, 117, 15, 339457
4, 198, 30, 770082
1, 115, 24, 103448
3, 61, 17, 167305
2, 213, 24, 414183
4, 96, 12, 371538
5, 212, 12, 1058154
4, 113, 13, 449267
3, 214, 3, 631482
5, 285, 22, 1416592
2, 187, 5, 379340
2, 161, 13, 310266
1, 273, 21, 261522
1, 197, 21, 183109
2, 264, 0, 519372
3, 119, 23, 335853
5, 129, 4, 650999
2, 174, 26, 338863
4, 204, 25, 796286
4, 168, 8, 676852
5, 175, 6, 864918
5, 149, 10, 737526
3, 276, 1, 829714
1, 100, 15, 98793
1, 273, 25, 268002
5, 171, 2, 847691
2, 57, 2, 121576
2, 245, 5, 482946
5, 119, 9, 597637
3, 60, 5, 173941
1, 126, 14, 125367
4, 175, 3, 706421
1, 138, 8, 125439
3, 206, 16, 610208
2, 77, 2, 145775
1, 157, 18, 141753
2, 272, 30, 524206
3, 255, 14, 762799
3, 204, 5, 609421
5, 119, 11, 598318
2, 97, 26, 181428
1, 170, 5, 171347
5, 292, 25, 1437551
2, 167, 4, 337970
3, 201, 22, 586710
3, 183, 9, 542476
3, 73, 3, 210269
3, 248, 19, 728743
2, 99, 4, 192533
2, 112, 22, 203356
3, 122, 11, 361379
4, 90, 23, 349373
3, 222, 8, 671490
5, 243, 6, 1205645
3, 69, 6, 198400
3, 238, 20, 703969
2, 145, 30, 283012
4, 257, 0, 1030967
1, 183, 5, 177286
3, 214, 30, 632733
5, 94, 8, 464200
2, 104, 17, 194868
5, 169, 23, 826118
4, 76, 11, 307550
2, 90, 19, 177893
4, 266, 23, 1061604
1, 167, 7, 162001
3, 275, 18, 817247
5, 274, 8, 1373659
2, 172, 22, 323075
1, 105, 17, 105391
2, 294, 2, 581712
1, 117, 8, 111392
3, 54, 9, 160163
3, 113, 29, 322585
1, 233, 12, 224686
5, 285, 13, 1426721
1, 119, 13, 117230
4, 120, 15, 467472
5, 222, 6, 1107731
4, 132, 2, 520830
4, 245, 14, 970710
4, 188, 0, 746200
1, 298, 28, 281921
4, 87, 21, 346754
2, 94, 5, 178786
3, 92, 7, 265235
4, 230, 10, 911165
1, 145, 26, 137706
1, 79, 26, 59600
2, 96, 15, 183718
4, 202, 26, 801039
4, 74, 0, 292202
5, 167, 6, 841552
3, 60, 21, 162741
2, 89, 7, 164909
3, 138, 8, 403371
5, 297, 20, 1474454
2, 153, 19, 286547
3, 135, 24, 393253
2, 129, 17, 259477
4, 228, 9, 906098
3, 273, 13, 811226
5, 96, 16, 476105
2, 60, 5, 109780
1, 236, 7, 237528
5, 171, 22, 836436
2, 250, 3, 501586
5, 176, 5, 886827
4, 210, 7, 830316
4, 222, 16, 885143
5, 81, 24, 398403
4, 221, 11, 887031
1, 266, 16, 266529
3, 81, 13, 241657
2, 137, 17, 264248
1, 230, 17, 213513
5, 262, 16, 1307209
1, 172, 20, 170815
2, 107, 4, 213702
4, 291, 12, 1155156
3, 155, 3, 466011
2, 254, 18, 507124
5, 294, 26, 1458946
1, 176, 9, 167890
4, 60, 15, 232379
1, 296, 21, 288023
1, 194, 0, 190971
4, 177, 20, 703881
5, 266, 24, 1326028
5, 259, 24, 1278837
3, 197, 7, 579979
5, 300, 15, 1488088
3, 190, 18, 553589
1, 116, 21, 104176
3, 240, 29, 703135
4, 141, 8, 551123
5, 173, 30, 849175
3, 72, 19, 199459
4, 211, 5, 833324
3, 300, 12, 901496
1, 90, 3, 91369
4, 81, 5, 317156
3, 132, 15, 393743
4, 118, 6, 463700
1, 185, 29, 180006
1, 88, 13, 91133
1, 266, 26, 247368
3, 162, 24, 482887
5, 283, 18, 1407137
5, 235, 19, 1162205
3, 147, 18, 422359
5, 234, 2, 1175637
3, 91, 23, 256897
4, 130, 20, 507208
5, 161, 27, 790430
4, 274, 23, 1082733
1, 252, 3, 244319
5, 146, 22, 713312
3, 280, 21, 821120
2, 61, 6, 118224
1, 119, 1, 126754
4, 263, 8, 1047118
5, 273, 12, 1351454
1, 143, 23, 136278
5, 87, 10, 437342
4, 245, 8, 979574
2, 284, 26, 563777
2, 222, 1, 433884
4, 248, 29, 972888
4, 190, 1, 765891
3, 59, 15, 174879
5, 223, 26, 1096717
2, 246, 29, 470264
5, 176, 0, 876335
1, 204, 28, 196191
5, 183, 19, 907621
1, 91, 3, 90922
5, 260, 18, 1294205
2, 205, 29, 403007
4, 209, 20, 829068
1, 143, 18, 131146
1, 290, 2, 298084
1, 60, 16, 61661
1, 271, 7, 274238
4, 198, 0, 800187
1, 170, 19, 169276
2, 159, 24, 311852
4, 123, 24, 488364
1, 270, 28, 261289
3, 159, 13, 472359
5, 197, 29, 978802
1, 234, 17, 228762
5, 120, 2, 598700
4, 164, 16, 648221
2, 132, 5, 259778
1, 169, 18, 161207
4, 262, 5, 1052695
2, 97, 30, 172828
1, 145, 24, 125159
3, 226, 25, 655618
2, 252, 0, 496130
4, 115, 14, 458336
1, 109, 19, 109069
5, 209, 28, 1035004
3, 134, 0, 411672
3, 188, 8, 556965
5, 247, 26, 1223017
5, 192, 27, 944289
5, 259, 10, 1295067
2, 263, 24, 517907
4, 125, 21, 483279
4, 211, 9, 841925
3, 244, 9, 732395
4, 222, 6, 887167
4, 215, 30, 854893
4, 80, 17, 312317
1, 89, 8, 85380
1, 183, 4, 174326
1, 70, 7, 64680
5, 290, 6, 1439791
5, 70, 8, 348422
4, 292, 9, 1154523
4, 283, 0, 1138327
4, 257, 2, 1019340
5, 229, 27, 1126873
4, 197, 24, 773413
5, 167, 19, 818707
1, 145, 16, 143566
5, 298, 13, 1485333
5, 203, 2, 1021275
2, 72, 28, 137288
3, 194, 2, 578632
1, 288, 6, 277131
5, 185, 28, 909758
2, 183, 11, 354434
2, 252, 27, 481812
3, 175, 22, 504355
3, 106, 3, 312439
4, 288, 4, 1155734
1, 82, 23, 78255
2, 180, 9, 358554
5, 194, 2, 976754
2, 276, 4, 557511
2, 163, 18, 318092
5, 86, 29, 420894
4, 182, 2, 720059
1, 74, 19, 61728
4, 81, 27, 304222
3, 80, 20, 238181
2, 114, 22, 221413
1, 273, 21, 265641
4, 159, 3, 626445
5, 154, 19, 757504
3, 69, 20, 195627
4, 271, 2, 1073302
2, 218, 30, 423380
4, 70, 0, 289116
3, 112, 5, 334750
2, 249, 29, 489092
5, 175, 20, 869758
2, 211, 17, 412833
3, 52, 29, 137792
3, 202, 9, 597371
3, 153, 17, 448788
5, 291, 20, 1441254
1, 75, 29, 69386
5, 91, 23, 441601
5, 228, 23, 1132235
1, 246, 17, 244055
2, 186, 26, 356662
5, 53, 20, 254616
5, 215, 16, 1062837
1, 252, 5, 243542
1, 268, 16, 265840
4, 55, 12, 212636
4, 152, 16, 602408
1, 74, 5, 64876
1, 266, 24, 247996
3, 164, 21, 473506
5, 297, 3, 1490551
3, 95, 18, 278810
4, 154, 13, 603713
2, 172, 16, 331399
2, 135, 28, 265132
2, 163, 2, 334240
4, 68, 24, 258616
3, 144, 2, 438709
2, 205, 0, 404943
4, 224, 10, 892275
5, 245, 1, 1218802
3, 139, 2, 407484
1, 194, 1, 189858
4, 91, 12, 350042
2, 300, 6, 602195
2, 221, 18, 426538
4, 136, 8, 544055
3, 103, 19, 300463
2, 300, 11, 586999
3, 162, 21, 478327
1, 253, 10, 242483
2, 93, 27, 163795
3, 209, 0, 623165
1, 176, 7, 175832
4, 116, 18, 456905
1, 159, 9, 160995
3, 243, 24, 708073
1, 72, 25, 57715
4, 151, 12, 591471
1, 220, 23, 207163
5, 76, 22, 365575
2, 187, 23, 358336
5, 202, 29, 986588
4, 95, 12, 364593
3, 291, 4, 876562
2, 288, 23, 566204
4, 60, 27, 227327
2, 112, 16, 219769
1, 178, 2, 171400
5, 114, 6, 557112
4, 145, 27, 562426
5, 287, 18, 1422678
4, 96, 24, 377255
4, 137, 0, 554537
2, 171, 28, 333080
4, 150, 11, 592433
5, 294, 12, 1472058
5, 263, 3, 1305623
4, 91, 0, 363571
3, 256, 18, 761333
2, 102, 0, 207002
4, 102, 2, 413897
1, 271, 15, 261376
1, 94, 15, 89472
4, 264, 6, 1048609
4, 284, 30, 1125799
1, 248, 24, 236571
3, 168, 20, 486174
5, 236, 4, 1182721
1, 73, 17, 57343
4, 132, 24, 511736
4, 180, 25, 709184
1, 156, 7, 145344
3, 98, 5, 284334
1, 207, 2, 199137
4, 72, 13, 275913
2, 103, 23, 189568
2, 137, 29, 251313
1, 238, 29, 225767
2, 289, 7, 570038
1, 132, 23, 110580
5, 265, 9, 1310727
1, 250, 30, 244762
5, 257, 20, 1277001
3, 105, 20, 307214
5, 177, 8, 877384
5, 172, 27, 854069
4, 153, 10, 616019
1, 207, 1, 199143
4, 135, 17, 521806
1, 300, 14, 297243
1, 297, 6, 301733
3, 255, 8, 758823
4, 111, 24, 439229
5, 168, 26, 822337
1, 205, 3, 202729
4, 76, 10, 307090
2, 249, 6, 488351
5, 80, 20, 385621
5, 200, 19, 997445
3, 51, 9, 147973
1, 72, 12, 71237
3, 220, 21, 646620
1, 114, 7, 114932
3, 99, 9, 290286
4, 71, 11, 275595
4, 90, 10, 358623
5, 244, 21, 1218078
3, 167, 2, 491688
1, 227, 23, 215525
5, 203, 3, 1012368
3, 296, 14, 873651
5, 62, 8, 309510
2, 241, 13, 482167
3, 72, 30, 207036
4, 72, 15, 274044
4, 225, 15, 902138
1, 190, 25, 175801
1, 120, 20, 114463
5, 241, 2, 1213629
4, 221, 25, 872900
4, 273, 3, 1091326
1, 193, 24, 175636
3, 95, 10, 272221
2, 168, 11, 320699
5, 148, 18, 732102
5, 293, 13, 1455823
4, 86, 13, 332608
4, 254, 19, 1010488
5, 177, 2, 889286
2, 179, 7, 349021
4, 169, 0, 676835
1, 143, 5, 150330
2, 243, 9, 491334
3, 190, 16, 569223
1, 64, 14, 62003
2, 283, 28, 554939
1, 239, 13, 237488
3, 57, 3, 166052
1, 252, 1, 248225
3, 104, 7, 302152
5, 263, 28, 1310596
4, 144, 25, 566298
1, 65, 12, 51496
1, 177, 1, 182469
1, 193, 3, 191618
1, 244, 27, 231408
4, 109, 26, 415479
1, 270, 7, 269288
3, 103, 15, 293693
2, 184, 4, 374734
3, 66, 9, 196267
5, 154, 8, 768409
5, 203, 9, 1012385
2, 225, 7, 453197
3, 230, 0, 686859
5, 87, 27, 420280
2, 55, 6, 104003
4, 298, 1, 1201179
2, 168, 23, 325873
3, 153, 5, 459554
4, 153, 12, 601166
3, 108, 15, 324540
4, 121, 2, 482317
2, 103, 4, 201086
1, 136, 1, 135997
4, 68, 16, 257896
1, 241, 30, 230982
3, 120, 26, 339533
5, 187, 17, 924280
4, 174, 6, 685898
1, 291, 18, 286375
4, 183, 20, 720411
4, 273, 23, 1089681
2, 88, 4, 173238
4, 157, 21, 625890
3, 112, 1, 327415
2, 136, 13, 267506
3, 67, 7, 201076
2, 125, 16, 243853
2, 260, 20, 503735
1, 197, 14, 196282
2, 142, 3, 288756
5, 118, 30, 569104
5, 185, 3, 919297
1, 230, 25, 220663
3, 287, 24, 851885
3, 256, 17, 766611
1, 233, 4, 229195
4, 224, 29, 872565
1, 265, 19, 255726
4, 220, 23, 873121
3, 262, 22, 778334
1, 99, 5, 104950
5, 269, 29, 1321921
1, 268, 27, 253316
5, 146, 9, 728286
1, 67, 26, 44470
3, 156, 11, 465632
4, 163, 4, 659482
5, 111, 23, 543682
1, 209, 0, 205533
1, 170, 27, 155996
4, 110, 27, 424770
2, 176, 29, 328097
1, 107, 28, 87820
2, 248, 6, 493286
4, 89, 1, 361880
5, 155, 22, 764508
4, 100, 20, 392534
4, 290, 27, 1139289
1, 187, 19, 173858
4, 143, 28, 549511
4, 79, 29, 309302
3, 200, 8, 604001
5, 62, 25, 292385
5, 251, 29, 1236375
2, 178, 9, 350696
1, 199, 26, 189224
1, 105, 15, 103444
5, 108, 25, 535469
5, 185, 17, 917145
3, 147, 7, 438961
1, 191, 24, 180335
1, 56, 25, 41176
1, 228, 25, 219365
5, 91, 11, 451933
1, 279, 25, 266438
5, 115, 10, 574582
5, 73, 24, 349904
4, 147, 6, 584359
1, 226, 29, 203838
4, 190, 14, 758037
3, 66, 17, 188715
1, 217, 18, 211406
3, 69, 19, 196296
4, 245, 3, 973305
3, 121, 16, 358789
3, 229, 8, 688003
4, 267, 29, 1056746
1, 238, 27, 223004
2, 107, 29, 200299
1, 200, 8, 190594
2, 80, 9, 153332
5, 129, 4, 643719
3, 237, 11, 697997
3, 256, 25, 758878
5, 176, 15, 870564
2, 246, 3, 487466
2, 108, 14, 214648
2, 123, 23, 229200
1, 274, 10, 267796
5, 159, 29, 777035
4, 283, 23, 1112175
3, 84, 4, 257028
4, 280, 28, 1096087
5, 273, 7, 1362172
3, 204, 30, 593785
4, 185, 18, 723613
2, 219, 13, 440764
5, 208, 2, 1042593
2, 148, 27, 282766
5, 184, 28, 901254
5, 286, 29, 1414765
3, 275, 5, 816971
3, 150, 17, 435006
5, 289, 1, 1451556
4, 187, 25, 728447
4, 283, 8, 1120745
2, 131, 15, 246044
2, 287, 0, 570622
2, 243, 5, 482914
5, 81, 26, 398565
3, 51, 26, 137071
5, 205, 25, 1004823
5, 246, 11, 1230177
3, 126, 16, 378555
5, 64, 30, 300744
4, 139, 10, 558509
1, 59, 28, 42985
4, 256, 0, 1024722
5, 288, 22, 1435772
1, 69, 27, 59657
1, 260, 18, 244734
5, 188, 22, 928174
2, 67, 17, 121174
3, 99, 4, 294302
4, 58, 23, 214116
2, 289, 13, 566591
4, 96, 17, 365799
1, 136, 16, 118493
3, 293, 19, 878561
5, 281, 30, 1396780
1, 105, 23, 88799
2, 279, 26, 551577
4, 187, 14, 746857
5, 215, 28, 1051680
1, 144, 22, 128213
4, 254, 1, 1018621
3, 90, 17, 257300
2, 292, 3, 575978
3, 290, 16, 870744
5, 87, 4, 430711
1, 135, 2, 136915
4, 277, 17, 1090563
2, 237, 13, 460868
1, 96, 14, 93665
3, 210, 1, 628539
2, 252, 28, 491493
1, 294, 19, 281849
2, 238, 16, 462863
1, 167, 7, 156796
2, 157, 23, 296097
3, 81, 0, 236458
5, 133, 5, 667583
2, 61, 1, 128661
1, 260, 10, 255664
4, 79, 20, 302688
3, 167, 15, 503163
5, 261, 1, 1309107
4, 151, 22, 588588
3, 245, 2, 729180
2, 143, 9, 291139
4, 203, 5, 816950
4, 253, 9, 1016477
4, 202, 20, 805670
2, 236, 10, 460300
1, 207, 7, 211323
4, 154, 1, 621624
5, 98, 7, 479901
4, 295, 17, 1168311
4, 55, 16, 214881
5, 73, 22, 350744
5, 181, 29, 888329
3, 107, 28, 298678
3, 272, 0, 809722
4, 166, 29, 645715
5, 94, 19, 453151
1, 262, 18, 249049
4, 288, 22, 1132140
5, 125, 1, 624361
5, 245, 26, 1217731
3, 131, 30, 383353
5, 134, 13, 671487
1, 87, 4, 93030
2, 246, 12, 479829
4, 279, 24, 1103444
4, 185, 17, 721525
3, 79, 11, 225585
1, 207, 26, 195330
5, 197, 4, 990973
1, 157, 28, 143869
2, 202, 14, 400131
5, 156, 13, 771627
4, 114, 2, 456139
5, 201, 24, 1002273
3, 201, 30, 580170
3, 60, 8, 176711
4, 252, 21, 995159
5, 148, 3, 732197
2, 97, 6, 181019
3, 103, 11, 303908
5, 65, 3, 318414
3, 256, 1, 767496
2, 241, 28, 476869
2, 286, 29, 559989
5, 87, 7, 435847
1, 231, 14, 222852
3, 80, 4, 240264
3, 157, 30, 449894
2, 186, 28, 351909
3, 56, 21, 149893
3, 254, 20, 761207
1, 126, 1, 121601
1, 186, 6, 175578
4, 192, 17, 767867
5, 211, 3, 1055592
1, 296, 22, 291619
5, 295, 3, 1482974
5, 265, 6, 1318874
5, 285, 13, 1420975
2, 76, 9, 151308
4, 194, 29, 769368
4, 176, 8, 692914
4, 115, 8, 456147
2, 196, 0, 400685
5, 75, 3, 378200
5, 86, 5, 424471
4, 283, 15, 1128282
3, 153, 3, 452581
2, 166, 28, 311041
3, 96, 8, 291353
3, 55, 0, 174724
5, 189, 8, 941334
3, 54, 30, 142901
5, 105, 12, 509908
5, 157, 1, 783225
2, 230, 14, 450075
2, 68, 7, 127087
2, 124, 22, 239634
3, 139, 21, 397133
5, 138, 15, 678310
5, 294, 17, 1459599
1, 253, 9, 249177
2, 253, 7, 504942
5, 215, 18, 1064676
5, 272, 0, 1351555
3, 205, 22, 599748
4, 227, 17, 900948
2, 145, 16, 273706
5, 248, 5, 1243902
3, 266, 22, 783908
2, 118, 21, 222320
5, 191, 12, 948461
5, 164, 7, 818321
2, 98, 18, 187282
1, 104, 26, 81707
4, 247, 1, 997337
5, 127, 6, 636838
5, 157, 28, 776608
2, 199, 17, 391554
3, 158, 9, 477199
1, 65, 6, 54277
4, 186, 28, 723258
1, 202, 25, 189870
2, 112, 23, 205516
1, 169, 16, 159089
1, 100, 2, 90546
3, 193, 18, 561459
1, 184, 8, 177285
5, 157, 26, 775666
2, 298, 12, 589700
3, 102, 2, 295165
4, 142, 5, 556009
5, 145, 21, 707675
2, 175, 28, 344946
3, 99, 6, 301174
3, 282, 17, 832818
1, 242, 10, 242765
5, 232, 1, 1164260
1, 192, 13, 178637
5, 261, 23, 1287995
1, 155, 29, 144322
4, 148, 16, 589079
3, 69, 20, 201092
1, 160, 19, 142650
4, 74, 1, 303091
5, 120, 25, 578587
1, 231, 0, 238328
5, 258, 24, 1268051
2, 152, 1, 306646
3, 146, 2, 439025
2, 250, 3, 504375
5, 208, 9, 1029183
1, 104, 19, 91792
2, 255, 14, 504724
3, 202, 2, 610909
3, 285, 23, 834666
5, 233, 18, 1152394
5, 155, 27, 763563
2, 283, 4, 560727
2, 60, 7, 107306
1, 126, 20, 125911
2, 177, 15, 348005
4, 67, 20, 261142
5, 254, 17, 1266836
5, 58, 11, 283209
5, 195, 18, 960143
2, 65, 5, 136674
4, 226, 16, 904515
2, 211, 1, 414844
5, 207, 12, 1031180
3, 182, 26, 539877
3, 84, 0, 242813
3, 270, 20, 803657
2, 83, 8, 154309
1, 221, 29, 198640
5, 200, 30, 988425
1, 165, 19, 163582
1, 66, 5, 65790
5, 105, 28, 503350
2, 290, 30, 568449
4, 191, 27, 746534
3, 252, 27, 732918
2, 205, 13, 406654
3, 166, 5, 497940
3, 220, 10, 663098
3, 78, 8, 226751
2, 119, 8, 243243
4, 139, 14, 539192
1, 227, 30, 221583
4, 213, 21, 848057
4, 259, 27, 1020278
2, 70, 28, 116396
5, 75, 25, 368809
2, 124, 22, 237255
3, 163, 11, 481523
2, 186, 19, 353184
5, 125, 16, 608694
3, 188, 9, 568976
2, 263, 9, 527789
2, 50, 0, 107463
4, 278, 9, 1110481
1, 101, 25, 81974
4, 127, 9, 509405
3, 219, 2, 660152
3, 164, 6, 494887
4, 295, 21, 1163835
5, 147, 28, 727906
1, 100, 25, 81613
4, 187, 24, 739215
2, 205, 22, 399102
3, 152, 27, 438014
5, 164, 17, 804112
5, 128, 28, 629772
3, 215, 6, 642872
2, 251, 14, 496631
1, 112, 2, 112886
2, 110, 26, 199499
5, 271, 26, 1336230
4, 118, 21, 463869
3, 67, 29, 190760
2, 180, 14, 357643
3, 199, 13, 593674
3, 155, 1, 456944
3, 100, 4, 307835
1, 74, 13, 66021
2, 118, 11, 238557
1, 67, 2, 58558
1, 187, 0, 177008
3, 57, 14, 171883
2, 151, 25, 295325
2, 100, 3, 207593
4, 252, 3, 1006904
5, 241, 11, 1201263
3, 113, 11, 334519
3, 178, 2, 535424
1, 247, 24, 237221
5, 148, 0, 748048
1, 209, 2, 214369
2, 220, 26, 432936
5, 56, 5, 286313
4, 244, 0, 979177
5, 290, 14, 1451131
2, 77, 6, 144403
3, 74, 24, 212570
4, 184, 26, 718346
2, 117, 16, 232274
1, 138, 5, 126224
4, 293, 21, 1153517
4, 286, 16, 1145102
5, 230, 10, 1147071
5, 285, 4, 1432276
2, 297, 17, 581703
4, 108, 27, 411474
4, 171, 11, 685854
5, 280, 6, 1390137
4, 184, 17, 730861
1, 80, 14, 79936
2, 129, 18, 256263
5, 218, 13, 1073814
3, 111, 0, 340836
5, 210, 5, 1056835
3, 182, 20, 533241
3, 244, 12, 733513
2, 93, 12, 187327
2, 165, 12, 332908
4, 255, 28, 1005941
1, 260, 30, 238070
2, 158, 23, 295027
1, 84, 13, 86099
1, 92, 8, 97193
3, 115, 10, 341063
5, 287, 10, 1430797
3, 51, 12, 140421
5, 237, 4, 1185600
2, 100, 24, 189545
3, 187, 11, 550539
4, 135, 29, 525479
4, 69, 30, 266485
3, 75, 18, 209811
1, 204, 19, 190562
4, 241, 0, 956036
1, 293, 3, 301018
4, 174, 7, 689116
1, 78, 4, 76724
2, 192, 25, 368586
2, 53, 20, 105911
2, 57, 11, 107330
5, 89, 6, 448935
1, 93, 17, 89429
2, 61, 6, 114573
1, 84, 5, 86659
1, 170, 3, 167964
4, 121, 4, 487330
3, 280, 30, 832286
5, 181, 28, 896525
3, 175, 15, 515853
1, 237, 16, 220486
1, 106, 10, 101964
4, 142, 11, 571941
4, 120, 17, 470133
3, 258, 11, 777476
4, 189, 7, 750376
3, 189, 11, 553888
5, 234, 9, 1157862
4, 295, 1, 1181049
2, 207, 14, 399333
4, 280, 15, 1116919
4, 288, 19, 1139151
3, 104, 13, 296289
5, 262, 7, 1305156
2, 163, 21, 306698
5, 252, 4, 1249566
5, 104, 20, 507924
1, 54, 8, 53251
1, 143, 22, 140115
2, 215, 16, 416693
4, 166, 1, 672144
3, 191, 12, 557141
5, 134, 9, 655736
2, 175, 4, 339913
4, 93, 13, 366216
4, 80, 30, 310152
5, 245, 17, 1225383
1, 229, 27, 209837
1, 193, 2, 197902
5, 73, 9, 363000
4, 192, 10, 767579
1, 156, 12, 158377
4, 276, 24, 1087853
3, 50, 21, 146880
4, 79, 13, 307172
1, 245, 17, 232796
1, 52, 26, 32941
5, 143, 5, 708826
3, 233, 22, 687316
5, 270, 25, 1338019
1, 239, 2, 239199
3, 286, 3, 855064
5, 182, 30, 889910
3, 169, 22, 501902
3, 281, 2, 839672
5, 173, 21, 849118
2, 289, 14, 574137
2, 192, 13, 378430
4, 155, 23, 600571
3, 132, 29, 377099
2, 238, 20, 474047
3, 174, 22, 501677
3, 296, 17, 874700
5, 118, 18, 571761
1, 86, 25, 83098
5, 205, 12, 1015765
2, 58, 7, 105239
3, 215, 22, 628416
1, 286, 20, 273404
1, 129, 29, 115007
4, 116, 21, 463132
4, 275, 21, 1084396
2, 174, 20, 344102
2, 202, 12, 402574
4, 61, 0, 244434
4, 162, 27, 625765
5, 218, 18, 1074941
2, 196, 18, 383992
1, 166, 22, 160060
5, 203, 12, 1015377
1, 179, 30, 168017
5, 294, 11, 1465984
3, 279, 3, 829842
1, 272, 10, 264220
2, 82, 12, 161242
4, 262, 3, 1056434
1, 182, 5, 171244
2, 234, 28, 454197
4, 291, 5, 1158967
2, 201, 17, 397185
3, 224, 21, 653888
4, 135, 19, 530724
